tweet_id,sentiment,content
1694071982,neutral,its sunny here I will send some over to you
1694072031,happiness,Loved it! You continue to delight us Amber. Great job on the backing and the video by . Kudos.
1694072035,love,"it's called a telephone. I know it's new technology, but it's the way forward!"
1694072292,neutral,quite
1694089392,happiness,"Dude, that is eerie. Good song though, and a good movie."
1694089664,sadness,Eminem 3AM ... Freaking Awsome!!! ... Im Going Back Too... Seams Like Something big is inside me... and no...is not a Alien
1694089674,happiness,"Well, having to revise them! Was to do some more gardening, now, I guess hoovering and some warcraft Not played in a week !"
1694089797,happiness,"haha! i see... go, wear BLUE! ) heey, ur watching JONAS! hahaha ) haven't watched any ep yet.. hope it shows here soon!:p"
1694089816,happiness,"good morning, It's nice to see you!"
1694089863,love,I just got twitter for my palm &lt;3
1694089867,neutral,Aw you are and you're welcome
1694090035,relief,chillin with the neighbor
1694090164,relief,But on the bright side...no school
1694090206,neutral,can u follow me please
1694090333,sadness,THiNKiNG 0f HiM &lt;3
1694090360,relief,yeah surrrrrously. we win
1694090630,worry,is sitting in her nan's bathroom dying her hair for the x factor auditions tomorrow
1694090884,love,Happy Birthday! I hope you are doing well and had a great Birthday day
1694090888,relief,woo well done nadine
1694090918,worry,Been invited to join a group in Second Life called &quot;Ballistic Autistics&quot;. Cute name.
1694091113,hate,block this IE6 shit
1694091125,happiness,yeeeee Haha. The funniest thing is when dudes that cant ball bring their hot gfs along so they can watch them get murked!
1694091129,neutral,"Nope, kicked that habit more then a year ago"
1694091675,happiness,"uhh, congrats for your two years anniversary"
1694091820,neutral,"at dads, watching some mtv and am going on sims2 in a minutee"
1694091952,happiness,Off for a bit of a motorcycle trip today!
1694091954,love,Fighter - Christina Aguilera. LOVE that song
1694107541,relief,bed time! night yall!
1694107579,worry,Wow... I was tricked into the hype today....
1694107622,love,Off to bed. Yay going to chick fil a tomorrow
1694107768,worry,gonna get a tan. i am so white
1694108142,neutral,is wishing she would get more followers
1694108318,worry,heading out to dinner in a minute - cant wait to have food.
1694108409,relief,okaaayyyyy... that was very informative. proves that digestion doesn't take place in the throat i guess.
1694108414,neutral,We need to get you a image icon other then the default one
1694108716,hate,Bored... Some vector shit... Off to work after this class..
1694108820,relief,I proudly declare that i no longer haf 'live fish' phobia. Lol. I love em fishies..
1694108847,hate,go into an anti-gravity chamber then you can tell gravity to suck it.
1694108849,love,taylor swift's &quot;you belong with me&quot; is so amazing. love the mv!
1694109026,love,Congrats
1694109080,happiness,I'm okay thanks. No job yet but I'll keep going until I get one! Are you actually following me yet BTW?
1694109146,neutral,hey Twitters
1694109166,hate,"I am just 'okay-okay' .. like the rest of the sane population in the world, I hate mondays"
1694109369,relief,I think we have it pretty much figured out. added a box in the Helsinki group where you can see the tweets
1694109436,love,- Non-civilisation was pretty though
1694110088,neutral,Good to hear I have a feeling though the 'behind the scenes' and/or being there is better than what is shown on TV!
1694110120,happiness,thanks for the message - just worked out how to see them and reply!
1694110171,love,"i love this girl ,she rocks!"
1694110579,relief,"no school today, teacher cancelled the lesson chillin'"
1694110776,love,yea I saw the oil show u put on gotta I likes
1694110925,love,- How pretty !
1694110980,neutral,Added Twitter updates to Facebook page at wondering if this one will show up...
1694124755,worry,omg i just slept like 18hrs in the last 22hrs... i think i'm dying or something reminds me of catcher
1694125983,neutral,"Hi, I teach some Chinese lessons on youtube... Feel free to have a look"
1694126061,relief,"Eh, I've gotta go to bed anyways. Goodnight."
1694126213,neutral,"Hi, I teach some Chinese lessons on youtube... Feel free to have a look"
1694126265,relief,"Monday morning lying in bed instead of working is great, more bank holidays required"
1694126295,love,NiGHT NiGHT MY TWiTTER LOVES ON THE PHONE THEN SLEEP
1694126457,love,I love that Joan Rivers says it's Family First.
1694126496,neutral,we will! we shall meet somewhere between utah and indiana.
1694126641,happiness,- just took over the Most Endorsed spot on twindexx.com - thanks to the endorsement by
1694126672,worry,"dude, saw your Twitter profile after a long time - love the background. way way cool!"
1694126697,neutral,"i am seriously........ addicted to talking to people haha. but i love it so i don't care. and you can't tell me otherwise, jerk."
1694126785,neutral,So who's going to win the Heineken Cup? Just need to know who *not* to bet on
1694127054,love,Blue Oyster Cult - I Love The Night *that's when all my friends are around* ?
1694127321,worry,I'm stuck with BOO!!!! Jeeeez shoot me now
1694127758,neutral,Goodnight
1694127915,relief,Finally sleep time
1694128068,relief,ok that is a simple smoke generator ... but works and mae a spot relly more interesting .
1694128246,happiness,you writing fanfic? me read!
1694128279,happiness,"Happy Star Wars Day, may the 4th be with you my lil' 12yr old bro is at home playing with a lego AT-AT and dozens of stormtroopers."
1694128615,neutral,perhaps because it's 3 am Minday morning
1694128625,neutral,Vote for Board of the Month May 2009 (licensed members only) Good luck everybody
1694143818,worry,Thanks for the hint. .
1694144284,sadness,without ur tweets i feel lost hit me with something
1694144408,happiness,"mondays agenda: last class/final of the semester, work, sorority meeting, happy hour."
1694144539,love,Back in Athens! Had great time in Budapest
1694144671,neutral,???!
1694145081,worry,",,,checked del's new blogsite!!! YAHOO!!! im just excited to what it will bring go del!"
1694145120,neutral,Well. . . the beginning of a new week and guess where I am. . . at the office 4more days till Friday. . .
1694145136,love,yaay din dins ready
1694145333,happiness,babe text me your email address so i can send it over
1694145721,relief,it's nice to leave the office when the sun is still up
1694145831,neutral,road trip ftw am playing with trains today so it's all good here
1694145838,love,Following These guys could be shifty but worth following regardless.
1694146108,love,You are an absolute legend! Love love love it
1694146834,happiness,I watched that too! I liked it
1694147072,happiness,can't believe i wasn't following you! am now have an anatomy prac tmw so tonight i'm all about structr of the lwr limb
1694147388,relief,Also with the not driving part i could afford a laptop. Also living with a roommate i would save even more
1694147394,relief,just saw an advert for ATTICS TO EDEN on tv out today and only ï¿½9.99 from HMV...so I'm not sure why I had to pay ï¿½13 at HMV...never mind
1694147681,love,It's your inherent humility
1694162235,happiness,morning prayer meeting how AMAZING is the gift of prayer!!! i'm completely buzzing this morning! In christ alone my hope is found!
1694162333,happiness,hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!
1694162424,happiness,hahaha im listening to SHES A LADY! haha ily FTSK xx
1694162473,happiness,Happy Star Wars Day! May the 4th be with you (via Nige the Goth)
1694162725,neutral,Use this link to start earning free cash Just sign up and get paypal cashouts of minimum $1 !!!
1694162842,relief,"just made it home, time for a shower and some breakie, off out to Blackpool later for some lunch"
1694162958,happiness,who has a day long text conversation? me.
1694163064,worry,Feels good? Now the hardest part will be to keep it empty every day. Or at least several times a week.
1694163200,sadness,SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM - never freu you zu frï¿½h
1694163485,sadness,I see...
1694163576,relief,Have you managed to breathe since getting the news?
1694163705,love,"you're so classy, demi. Love it, don't stop doing your thing."
1694163750,relief,yeah dropped the bike yesterday.Leg got caught below the engine.bikes not got a mark on it mind I'm trying to avoid stairs lol
1694163937,love,ish okay my loveee
1694163949,worry,what are you? flavor of the day?
1694164143,worry,- we were bored
1694164379,relief,im glad i dont have to go out...
1694164401,neutral,Bright Eyes=Contentment
1694165068,love,listen to FTSK they stop my bordum haha how was your day? finished crying about Harold? ha xx
1694165154,relief,likes cheerios and scones in the morning
1694165167,relief,"Katie is my Malamute dog, as for my weight, well I'm about 6ft tall and 73kg, which is quite good"
1694165200,sadness,only if we can cuddle afterwards. I like to cuddle after turning tricks on van buren
1694165308,neutral,any aussies online? Check out today tonight on Channel 7 .. Very handsome man on tonight ...
1694165845,worry,whats the next movie review going to be? You're like wossy of brum. Just more controversial
1694166171,relief,"- Bingley, just for that practise-the-proposal scene toward the end. So endearing"
1694166391,relief,Chilling at home
1694166475,relief,I also believe in some things are meant to happen.
1694181622,relief,LOL! No worries You wanna take care of tickets? I can do a $$ EFT or whatever...
1694181694,neutral,just got back from donating blood
1694181866,happiness,"ready to go to sleep... its too hot in my room, yey first time sleeping in that huge bed excited!"
1694181935,relief,This may sound stupid... but i just bought a mask
1694182106,hate,copy &amp; paste fuck cunt tosser piss flap a 10000000000 times !!!!
1694182110,happiness,thanks 4 the folow
1694182146,neutral,I meant looking like a tiger - stupid predictive text
1694182149,happiness,nah they were mine had ones without fingers
1694182199,worry,LOL!! I'm glad I've seen the original trailer or that wouldn't have made sense Someone certainly went to a lot...
1694182490,happiness,chill`N witH tHE BABEz
1694182593,love,- aww *-* she has very cute smile
1694182823,happiness,"greaaat, do minee now pleaseeeeee"
1694182972,neutral,I cannot tell a lie. I did.
1694183366,worry,TINK! (whatever the f**k it means!!) from your JKUK girls! Show us some love! ;) xx
1694183657,neutral,Theres no such thing
1694183750,love,In my nice big bed....ipod on play....soft music flowin....sooooon will be in Fancys dream land
1694183849,neutral,It's lying
1694183902,relief,now i'm done! good nite
1694184058,love,"Hey, nice seeing you on Saturday. Glad things are going well for you."
1694184129,happiness,is having a cuppa and chilling... i lovebank holiday mondays
1694184370,happiness,"Same here - events + writing songs. But I just finished my TMNT vs MMPR song, so I'm excited to record that on Wednesday"
1694184582,happiness,"yeah, i'll take care of it tonight/tomorrow just pay me on the night, easy"
1694184826,happiness,im really really excited try this out guys!
1694184896,happiness,"Hope I'm not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep. Sogni D'oro all!"
1694184928,love,glad u liked post looking at the back end now...the sub 2 your blog is automatic. send url and i'll verify.
1694184973,hate,dw you never will xx
1694184976,relief,and no I didn't burn the eggs. We had a blast and the food was great all weekend. We had an awesome carne asada too.
1694185006,neutral,I don't find this stuff amusing any more
1694200133,happiness,just left work. inventory was way easy and I got to put in my highschool musical 3 cd! it was amazing. goodnight goodnight everyone :]
1694200137,neutral,woohoo! congrats to your friend and the boyfriend.
1694200295,sadness,is up and ready
1694200732,relief,Working on my resume while listening to the rain and enjoying a Circus Boy
1694200774,neutral,"ah good deal, hope you find some new music"
1694200876,happiness,"me 10 - 630, andrew 8 - 4. No idea about the rest, I think it was Ben and Princeton which could be fun lol I'm going to be late"
1694200970,relief,is soooo over school...maybe sick..all week *evil laugh*
1694201029,sadness,"thanks for adding, no befriending, no, uh oh never mind, Thanks!"
1694201060,sadness,that really sucks I feel bad for you at least I woke up at eight.
1694201326,worry,"Omedetou!! That's truly exciting, but expected, news! Decisions decisions Please let me know as soon as you 'know'?"
1694201443,relief,"praying to be humble is always dangerous, He will answer you (God gives grace ...)"
1694202306,hate,i'm going to smack you
1694202470,relief,goodnight Cuppycake hope you have a good day and don't feel so blah! XxOo
1694202487,relief,Amy did u already check out the antics of Parella and Marcia? news... and entertainment on Twitter
1694202497,happiness,"Yessir, yessir, three cheeks full."
1694202689,relief,thank god i havent quit my day job ps. turning 27 tomorrow. i just round up to 30 now.
1694202860,neutral,going to london
1694203483,neutral,watching neighbourss.
1694203498,hate,Redford - Sufjan Stevens ][ for ill make you cry again &lt;3 sure no prob slugger ;;) add th... ?
1694203559,happiness,Nothing like home-made paranthas for breakfast
1694203564,relief,back from the city... breakfast time
1694203681,happiness,"Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting 'in the flesh' too!"
1694203788,relief,should be coming out of hospital today
1694203877,hate,i hate bureaucracy. ahwell... aussies still going good
1694203916,love,Ohh i forgot to tell you last night that when i was a alton towers i touched a shark it was amazing !!!! it was nt a massive one tho
1694203930,sadness,drinking cordial yes im bored
1694204180,relief,"is having a well-deserved break today..NO PHONE CALLS, NO EMAILS..only plenty of catch up movies to doooooo"
1694218913,love,I am thoroughly enjoying my new ringtone
1694219184,hate,"Boys are stupid, throw rocks at them"
1694219207,love,well - that blows. Sorry to cut it short. It wont work for me. I didnt get to say bye..so goodnight guys - thx for watching! Love u guys
1694219613,happiness,"Hey Luis, thanks! I have Flash and my prof's code to thank for that. *cough*"
1694219824,happiness,good morning from Lincolnshire. I could use some exercise also
1694220111,neutral,"Heh heh heh, come on! It is a THQ release! Ah well, I can try almost anything that is billed as RPG!"
1694220138,relief,"Heading to bed. I think I'll read for a bit, propped up on fluffy pillows."
1694220551,love,I love all of their music.
1694220791,neutral,"I mean, I'm just figuring out how to work it all"
1694220947,happiness,lees net op Twitter dat het Star Wars day is... &quot;May the 4th be with you&quot;... Sjeez wat slecht
1694221099,neutral,Gud nite all...will catch you all again tomorrow
1694221146,relief,Ooh that is good... will wait a little bit to see how the money/job situation goes but thanks for that
1694221214,relief,"grubs up so nice being cooked for, I feel like a princess every time"
1694221221,relief,"That's alright, I forgive you. As long as you don't ship harry/ron or harry/snape then we're cool. Mu otp is Sirius/remus"
1694222277,neutral,"No, nothing so important. I just like it to look like that. It's an old hairstype actually"
1694222390,worry,"it's 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night"
1694222424,love,ha ha thank you!
1694222435,worry,Back home from the Wookie household. Now to dive into edits on Nemesis. Or maybe I should work on Dusk of Death. Hmm...
1694222496,love,"you played some really tight matches man, good shit. constantly evolvin, never boring. fuck east coast"
1694222635,love,heyy nat! twitter twitter twitter. you'll get used to it hahaha love youuuuuuuuuuu
1694222776,happiness,new supernatural tonight!
1694236830,relief,It's fun
1694236926,neutral,zaaaa !
1694237127,relief,I was there in spirit Jimmy. Glad it went well
1694237516,love,Is off to get some dinner
1694237863,sadness,"(cont) a bastardized version of French? It's fun, believe me!"
1694237976,love,glad you like them
1694238022,happiness,Rachmaninoff makes me a happy panda.
1694238090,love,Sorta like my new sleep schedule. The nights off are quiet and I get creative or even me time. ahhh. My anti drug.
1694238108,relief,Its relaxing time..a movie and some treats
1694238137,worry,is having this massive headache! and all i want to do is eat some nachos..
1694238331,relief,watching Please Twins. gonna make some Iced Tea :-bd
1694238836,relief,DSi is the latest Nintendo DS with 2 cameras + stuff built in. We are a Gadget house. Luckily I get my blackberrys free from work
1694238984,happiness,"Wow.. Wow.. hope, i too get that sort of Guts in near future"
1694239131,happiness,The bag looks stylish. Congrats!
1694239626,neutral,no wonder your running son....
1694239929,happiness,wolverine was GREAT!!! a must see
1694240041,happiness,morning kik enjoy your breakfast
1694240050,love,"Thanks Andrew! It hasn't yet been published, but looking forward to it"
1694240176,sadness,no school today gd but dont get to see mates n millsy x
1694240308,worry,Remind me to get out &amp; take a pic of my blooming clematis before the wind storm tomorrow.
1694240409,sadness,"by the way, it's INconvenient..."
1694240468,love,gonna knit a felted heart toy for mum for Mothers Day. she's so great (not really) she loves anything i give her luv ya mummy
1694240469,relief,"done with the exams. oh my. such a nerve-wracking experience! passed it, though."
1694240470,relief,"I do my humble best Going on a works paintball day soon so that should fuel a few strips, no doubt"
1694240665,relief,hehehe hello!!! how are you? good to see you on twitter!!
1694240784,happiness,*yaaaawwwwnnnn* thx to bank holiday... let's see what today has prepared for us...
1694255041,relief,had to many weirdos on the other one
1694255606,neutral,lying on the sofa chilling...don't intend on moving from it any time soon
1694255765,neutral,jip i have a good one
1694255873,love,*kiss kiss* stu deezy off to bed to have sweet dreams of you ma'am hehe xxoxo
1694255941,sadness,no eggs today ... shame was looking forward to a egg and bacon sandwich
1694255958,happiness,has just finished recording the improvisation for the second instrument in the latest podcast and is happy. nearly mixing time.
1694256031,happiness,"are you coming to sydney?! cool, where can i meet you? id love to meet you, you're my favourite comedian"
1694256032,neutral,another bank holiday out of the office
1694256157,love,Haha it's ok. Glad everything's good. Happy always! Woohoo!
1694256221,neutral,does anyone know how to move google chrome passwords to firefox?
1694256275,relief,"is back at working auditing away, time to make the hard decisions and be happy"
1694256464,happiness,"houstatlantavegas, sooner than later, nov. 18th, a night off, successful . over and over for the last 2837 hours - heavennn"
1694256532,sadness,I have not been aquired... It's just a new oppertunity. Sorry if they don't support mac. I won't tell more
1694256632,happiness,"Didn't get bitten by a rabies infested person last night yay for me! Gonna scare Rachel with Quarantine tonight, this shall be fun"
1694256825,love,WOW.How sweet!
1694257079,neutral,its Monday and all is good
1694257239,love,oh it's How about a love story/viva la vida mix:
1694257739,happiness,my daughters kindergarden !
1694257764,relief,just relax like it is or translated to swedish too? Just got to take a look at my next comment
1694257944,happiness,I agree about the redesigned Q13 site! Looks great on computer &amp; phone.
1694258553,love,Don't Think Twice creative blog. Cool stuff. thanks
1694258583,happiness,new golf VI TSi 160HP is fast!
1694258794,relief,"I am twittering, LIKE A BOSS. Thanks Savvv"
1694272591,happiness,&quot;leave the pieces&quot; - the wreckers... hmm
1694272626,hate,"i'm good-making a list of things to do today.I have a week off in a few days,I dont want to be doing these chores things then!"
1694272641,neutral,I have weekends like that too - almost always at the end of &quot;one of those weeks&quot;!
1694272881,neutral,?and make your own pledge while you're at it!
1694273222,happiness,"yeah, so quick! And I'm using the 5mm addi's I bought on Sat and it makes it even smoother"
1694273257,relief,hello nikki! i just ended my exams 2 hours ago! how abt u?
1694273302,neutral,is watching neighbours!
1694273542,happiness,Happy Star Wars Day May the fourth be with you!
1694273723,love,MY AUNTIE FROM QUEENSLAND IS DOWN TO STAY THE NIGHT! YAYA.
1694273788,happiness,"Hehe, in sta se malce preve? vï¿½ivela v v?erajï¿½nji Dark was the night koncert No, ob takem lineupu..."
1694273821,relief,"Bank Holiday Bliss - Jeremy Kyle, without even bothering the Sky+"
1694273825,neutral,sweet dreams
1694273994,neutral,re: the job ... still waiting my friend. Thanks for asking * I just need a little ... ;) * ?
1694274021,happiness,"Actually a great start to the day, hope it continues getting my new american oversized bed in the evening!"
1694274471,hate,They are unloading a Leopard Tank just next to my office window. Hope I didn't piss off anyone
1694274537,neutral,I follow u lol
1694274680,love,Ohh grandpas.. Stable.. Won't kno all details til tomorrow when I visit... Keep him me and my fam in ur prayers..thank you ... Goodnite
1694274752,happiness,Happy Star Wars Day! .... May the 4th Be with You!
1694274879,relief,the rain was pretty nice. I only have 150 meters of cobbles on my way here
1694275496,worry,dont make plans mite go out tho if i can b bothered 2 get out ma pjs!
1694275507,relief,"Going to sleep with Horton. Goodnight, Twitterverse &lt;3"
1694275599,happiness,"The website I'm developing - lets you also share Videos, documents, maps and events - Later music too"
1694275892,love,Just saw you on TV for the Best Job in the World. Good luck.
1694276189,neutral,- today's xkcd Looking forward to daily updates this week!
1694276467,sadness,Can't sleep but is happy that the Fugees are keeping him company
1694291660,happiness,I don't see how there could possibly be another choice.
1694291819,relief,"Actually because of the several updates you have daily, I find them all interesting and informative. Keep posting."
1694291827,love,: yes!
1694292458,love,yeah. xD were so close already! xD i can talk to u about anything! i love u gurrl. x3
1694292597,hate,i just had the weirdest dream ever and can't see because owi credo is too brighi. But i hate guys
1694292858,neutral,Work.
1694292955,relief,If you mention this twitter group to your followers I would be very grateful
1694293070,happiness,lol *30 minutes slow* in a sec i was just having fun tearing down old posters and putting up new ones
1694293088,happiness,will be following you tomorrow!! sleep well
1694293167,happiness,Welcome to everyone Playerstation.it is now live on Twitter. www.playerstation.it
1694293402,happiness,yeah I can tell ha ha.
1694293824,hate,via : Christopher Moore &quot;You Suck&quot; - hmm tja.. sucks
1694293912,worry,whoa rad ! coffee makes me stay up all night
1694293998,relief,"Do me a favour, tell me what you think about me"
1694294140,happiness,"hahaha! I don't work in a strip club you know alrighty mister, have YOU done any public may dancing today?"
1694294189,sadness,Ja Deze is interessanter - Why text messages are limited to 160 characters -
1694294243,happiness,learning to play sweet child of mine on guitar. yays.
1694294280,neutral,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times
1694309720,love,"Oh my gosh, so cute!!!"
1694309729,worry,"Yeah, I try 2 chat wif all too. It can b hard to find tweeps online the same time sometimes"
1694309871,happiness,"lol simpsons S20E19: &quot;first day at your new school, so lisa: have fun! and bart: DON'T!&quot;"
1694310186,love,love for vintage books...old books shopping this morning
1694310261,relief,bought beer today
1694310277,sadness,Looking for a new SMS sending solution? Get ï¿½6 FREE SMS with every iTAGG!
1694310414,relief,"Streamyx is pretty fine here, downloading Heroes and Smallville and also a movie. I'll still call it screwmyx though // cool http:/ ..."
1694310465,neutral,Yep I know; you can't help but get close to things that you make yourself; it's both a occupational hazard and a benefit
1694310525,happiness,aww preciate the loves hunnie
1694310857,neutral,"any ideas, tempat apa yang paling cocok? jupiter seru juga"
1694311277,happiness,hehehehe I will keep silent now
1694311357,neutral,Yes. when I was talking to you...
1694311367,love,Only 5mins till my baby's back from work
1694311568,neutral,"I almost said, &quot;and grammer no exist either&quot; grunt. But I stopped myself"
1694311715,neutral,and welcome to dk
1694311753,relief,"re-reading 6th Harry Potter, did dishes, mended a cushion on the patio sofa, &amp; fixed one of the outdoor barstools. An accomplished Sunday"
1694312130,relief,Morning world! back to the office after longgggggggg weekend
1694312243,neutral,"music is always there when noone else understands i agree it's very important, a single song can change your whole day"
1694312363,worry,Where art thou ? I miss you!
1694312631,happiness,"haha i told you, it's not important"
1694312704,neutral,Ha good morning! May the fourth be with you too
1694312868,love,very very cute and fun to watch.
1694313151,relief,Yay! I finally made sales at the gallery; Really helps when the artists are there
1694313569,neutral,Hey!! How are u??did u got my reply??
1694313585,happiness,Good Evening Rose ....
1694327107,happiness,"it's 's birthday today, wish her a good one assholes! Sleepytime"
1694327281,happiness,"thankyou very much, you rock!"
1694327631,love,6789998212 haha love soulja boys new song
1694328023,relief,yessssssir!!
1694328031,worry,"Listening to music, Texting . umm Msn lol. bit bored . lol. Garth Brooks wooo i love him hehe . &lt;3"
1694328094,love,Thanks to all who follow me ... wish ya'll the best ;)
1694328147,love,Happy Birthday husband
1694328367,happiness,Ah brilliant! Thanks a bunch
1694328666,happiness,yup it gets better again after S4
1694329396,relief,cooked chicken soup for the rainy weather
1694329445,love,nick is so cute in the tiger costume ahaha it made my day
1694329474,happiness,"gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!"
1694329486,relief,U R &quot;happiness pollinator&quot; 4 shizzle. Good friend you are.. I am smiling!
1694330696,worry,always wanted to see that film never got round to it must get it on DVD tell me if its any good
1694330984,neutral,Yooooooo!? What up mates?!
1694331056,love,Wow thanks a lot! I can't believe I didn't think of that. XD
1694331520,hate,"Jason Mraz is still serenading me, while I read &quot;Judicial Supervision of Executive Action in the Commonwealth Caribbean&quot;. BBL!"
1694331744,love,My Mom is a nurse practitioner&amp;spent entire life devoted to the field. The good ones deserve to be recognized! I'll follow her
1694345090,relief,1/2 day tomorrow carla coming over after school.
1694345277,happiness,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones trying to find more flower scents..
1694345472,happiness,all time low mean so fucking much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing
1694345539,hate,i was studying computing this year...bring as feck!! changing to plant science next year
1694346009,love,"you are amazing as alice, as if she was made for you. Thank you for everything! I now have a face for the character"
1694346077,love,same with me...I like the freedom being an Enigma gives you
1694346252,relief,you did just add me haha xo
1694346357,neutral,dear oh dear.....
1694346385,sadness,I missed you today...I know you must feel very tired. I will give you a massage tonight
1694346687,neutral,I'm going to watch it now
1694346726,happiness,I've got great expectations of tomorrow It's gonna be awesome!! ?
1694346926,hate,Ok well from the pic i take it you do. Thats unlucky . Lmao
1694347277,neutral,I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it
1694347280,worry,wellity! i think ima gonna clean my room :| Gay. i need to read a good book. sense and sensibility here we come! BEAT THE LILY
1694347543,happiness,I know what appeals to you with knitting! Believe me I KNOW!
1694347553,love,is loving life in sydney
1694348181,love,"Am soo happy about today .. the going home bit sucks ,, but meeting everyone will be aceness to the extreme lol,, am so cheesy :p"
1694348182,love,- haha love you two girl
1694348353,relief,is feeling waaay too cruisey and relaxed for a Monday evening... oh wait.. that's just wine before dinner...
1694348447,relief,i just woke up and remembered theres no school!!! life is good xxxxxx
1694348463,happiness,sounds like my kinda day
1694348542,happiness,i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin' up my ego like that
1694348545,neutral,So.. finally finished setting up my account. Will switch from during this week
1694348652,relief,"Its because I put radio 4 on by mistake..I'll have a cup of tea and a shower, then I'm sure all will fine and dandy, thanks"
1694348961,neutral,This one brings back so many memories Michael Penn &quot;This and that&quot; ?
1694349576,love,My best friend is coming!excited
1694349712,neutral,"Thank a Chu?t ï¿½ Ch?c v?y quï¿½, hik, ch?c em ph?i ?i h?c 1 khï¿½a ph? c?p ki?n th?c c? khï¿½ g?p =.="
1694349826,hate,Ended up riding down brick lane The A12 was dead (apart from scameras every 5 minutes)ï¿½ took an hour to get in.
1694363905,neutral,"fair enough. actually, you dont have to give me x-men. mad max will do me fine"
1694364054,sadness,"Ha-ha abbreviate it , so it's not so bulky"
1694365119,neutral,Going to learn the hoedown throwdown today.
1694365315,worry,"i'm a huge fan of Take That since i was a baby.. Yeah, 6 months really feels like 5 months."
1694365369,hate,"Better than work, work, 10 minutes for lunch, work, work, work? Actually it might be. I don't work very hard"
1694365828,happiness,"i just saw this! im freakin' starving right now! i'm thinking peanut butter fudge ice cream...&amp; now steak, of course!"
1694365879,neutral,"Likewise. However, what was the comment about originally?"
1694365887,neutral,rock week i don't think danny's gonna go home this week he's never been in the bottom three.. and he's a really good singer
1694366003,happiness,well that rowing machine has paid off this week as i've lost 3lbs this week
1694366131,neutral,LOL watching Big Bang Theory latest episode
1694366135,relief,Oh ok..we're supposed to be going to see Star Trek on Sun for Daves b/day...at least it's not Shatner
1694366203,sadness,its the little things that I'll always cherish about you....
1694366301,love,lololol i love kenan and kel its rocks soo hard and im watching it now..right now.
1694366323,relief,Ok then have a good day
1694366445,love,Hahahahahahahaha hope so.. I hope you'll like it
1694366494,happiness,have a lok at EF too! they are jummy
1694366897,hate,IDIOTat)MilanQ Heyy. Th*nks For The Follow. Have A Good Night. (Frank_Whyte)
1694367053,relief,thanks to and i'm now on twitter!
1694367135,worry,No trips planned yet but I'll let you know if there is
1694367297,happiness,Oki! Great. All the best!
1694367594,love,bass love
1694381574,love,"I created a monster! bwahaha! oh, and I got your baby home safe and sound."
1694381742,sadness,Its WoW! effect Thanks for the update.
1694381990,happiness,Hey Tay!! Plz can u write hey elin to me? Im sick and if u do it I feel better!
1694382242,neutral,'s current goal is to lose 10 pounds by next tuesday! 120 here i come soooo ready for Gatlinburg!
1694382515,worry,never thought my daughter would want to borrow my clothes... even less that she would suggest that i borrow hers... luckily it didnt fit
1694382589,worry,"i'm actually starting to quite like lily allen and her music, to be honest."
1694382711,relief,haha im gonna follow my dreams now well...ur dream haha im still reading over it for the 90th time :p
1694382774,love,Thanks! And yay for being in my guild!
1694382784,worry,loves the way the sky looks now i.e. no cloud at all. but that would only mean that it's ultra hot outside....
1694383272,relief,"lol thanx, me too!"
1694383453,relief,On way back home after a crazy night on the coast
1694383676,love,Done with HW...gonna read a bit then pass out. Got a cool week to look forward too in between all the mayhem
1694383997,love,"Good morning to you, however it's night time for me, so I am off to bed *hugs* Have a great day"
1694384511,love,Totally enjoying my day off woohoo for Mondays.
1694384691,sadness,"have to avoid the burning desire to say I already have one no, no room for piglets, just enough room for chucks"
1694385463,happiness,teehee. it was a good show anyway
1694399712,love,heyahh i thought u wern't cumin to london till the 5th ? i love you taylorr ..xx
1694399915,love,Welcome
1694399934,relief,glad your feeling abit better! I think mine might be nearly gone now xD
1694399939,neutral,"trying to learn for my oral exam, but I'm too distracted"
1694400179,happiness,Doing some test shooting later this afternoon. Did I mention being in Holland for an indie wine festival this week? My tongue is red.
1694400222,love,Welcome to two months ago! Banjo Tooie is about to be released!
1694400592,happiness,Aren't randoms what it's about?!!! I LOVE that it's Star Wars day - I didn't realise and I can't believe it's almost over!
1694400802,love,my love makes me sooo happy
1694400885,sadness,"aww, i miss u already! and this DEF sums up the wknd lol"
1694401111,neutral,Wanna come with? Before we go to Myka's party.
1694401149,love,Arrr. Exam is on next week.. Im dead.. bwahahaha.. I love you btw!!
1694401257,happiness,"Ouvindo &quot;The Wonders - All my only dreams&quot;, a melhor banda do mundo que nunca existiu. Pra comeï¿½ar bem o dia."
1694401329,relief,I'm back online!
1694401527,relief,vll iwas mit kï¿½se
1694402008,relief,done with facebook. off to jamlegend
